Date,Close
2008-01-17 00:00:00+00:00,5913.2001953125
2008-01-18 00:00:00+00:00,5705.2998046875
2008-01-21 00:00:00+00:00,5208.7998046875
2008-01-22 00:00:00+00:00,4899.2998046875
2008-01-23 00:00:00+00:00,5203.39990234375
2008-01-24 00:00:00+00:00,5033.4501953125
2008-01-25 00:00:00+00:00,5383.35009765625
2008-01-28 00:00:00+00:00,5274.10009765625
2008-01-29 00:00:00+00:00,5280.7998046875
2008-01-30 00:00:00+00:00,5167.60009765625
2008-01-31 00:00:00+00:00,5137.4501953125
2008-02-01 00:00:00+00:00,5317.25
2008-02-04 00:00:00+00:00,5463.5
2008-02-05 00:00:00+00:00,5483.89990234375
2008-02-06 00:00:00+00:00,5322.5498046875
2008-02-07 00:00:00+00:00,5133.25
2008-02-08 00:00:00+00:00,5120.35009765625
2008-02-11 00:00:00+00:00,4857.0
2008-02-12 00:00:00+00:00,4838.25
2008-02-13 00:00:00+00:00,4929.4501953125
2008-02-14 00:00:00+00:00,5202.0
2008-02-15 00:00:00+00:00,5302.89990234375
2008-02-18 00:00:00+00:00,5276.89990234375
2008-02-19 00:00:00+00:00,5280.7998046875
2008-02-20 00:00:00+00:00,5154.4501953125
2008-02-21 00:00:00+00:00,5191.7998046875
2008-02-22 00:00:00+00:00,5110.75
2008-02-25 00:00:00+00:00,5200.7001953125
2008-02-26 00:00:00+00:00,5270.0498046875
2008-02-27 00:00:00+00:00,5268.39990234375
2008-02-28 00:00:00+00:00,5285.10009765625
2008-02-29 00:00:00+00:00,5223.5
2008-03-03 00:00:00+00:00,4953.0
2008-03-04 00:00:00+00:00,4864.25
2008-03-05 00:00:00+00:00,4921.39990234375
2008-03-07 00:00:00+00:00,4771.60009765625
2008-03-10 00:00:00+00:00,4800.39990234375
2008-03-11 00:00:00+00:00,4865.89990234375
2008-03-12 00:00:00+00:00,4872.0
2008-03-13 00:00:00+00:00,4623.60009765625
2008-03-14 00:00:00+00:00,4745.7998046875
2008-03-17 00:00:00+00:00,4503.10009765625
2008-03-18 00:00:00+00:00,4533.0
2008-03-19 00:00:00+00:00,4573.9501953125
2008-03-24 00:00:00+00:00,4609.85009765625
2008-03-25 00:00:00+00:00,4877.5
2008-03-26 00:00:00+00:00,4828.85009765625
2008-03-27 00:00:00+00:00,4830.25
2008-03-28 00:00:00+00:00,4942.0
2008-03-31 00:00:00+00:00,4734.5
2008-04-01 00:00:00+00:00,4739.5498046875
2008-04-02 00:00:00+00:00,4754.2001953125
2008-04-03 00:00:00+00:00,4771.60009765625
2008-04-04 00:00:00+00:00,4647.0
2008-04-07 00:00:00+00:00,4761.2001953125
2008-04-08 00:00:00+00:00,4709.64990234375
2008-04-09 00:00:00+00:00,4747.0498046875
2008-04-10 00:00:00+00:00,4733.0
2008-04-11 00:00:00+00:00,4777.7998046875
2008-04-15 00:00:00+00:00,4879.64990234375
2008-04-16 00:00:00+00:00,4887.2998046875
2008-04-17 00:00:00+00:00,4958.39990234375
2008-04-21 00:00:00+00:00,5037.0
2008-04-22 00:00:00+00:00,5049.2998046875
2008-04-23 00:00:00+00:00,5022.7998046875
2008-04-24 00:00:00+00:00,4999.85009765625
2008-04-25 00:00:00+00:00,5111.7001953125
2008-04-28 00:00:00+00:00,5089.64990234375
2008-04-29 00:00:00+00:00,5195.5
2008-04-30 00:00:00+00:00,5165.89990234375
2008-05-02 00:00:00+00:00,5228.2001953125
2008-05-05 00:00:00+00:00,5192.25
2008-05-06 00:00:00+00:00,5144.64990234375
2008-05-07 00:00:00+00:00,5135.5
2008-05-08 00:00:00+00:00,5081.7001953125
2008-05-09 00:00:00+00:00,4982.60009765625
2008-05-12 00:00:00+00:00,5012.64990234375
2008-05-13 00:00:00+00:00,4957.7998046875
2008-05-14 00:00:00+00:00,5011.75
2008-05-15 00:00:00+00:00,5115.25
2008-05-16 00:00:00+00:00,5157.7001953125
2008-05-20 00:00:00+00:00,5104.9501953125
2008-05-21 00:00:00+00:00,5117.64990234375
2008-05-22 00:00:00+00:00,5025.4501953125
2008-05-23 00:00:00+00:00,4946.5498046875
2008-05-26 00:00:00+00:00,4875.0498046875
2008-05-27 00:00:00+00:00,4859.7998046875
2008-05-28 00:00:00+00:00,4918.35009765625
2008-05-29 00:00:00+00:00,4835.2998046875
2008-05-30 00:00:00+00:00,4870.10009765625
2008-06-02 00:00:00+00:00,4739.60009765625
2008-06-03 00:00:00+00:00,4715.89990234375
2008-06-04 00:00:00+00:00,4585.60009765625
2008-06-05 00:00:00+00:00,4676.9501953125
2008-06-06 00:00:00+00:00,4627.7998046875
2008-06-09 00:00:00+00:00,4500.9501953125
2008-06-10 00:00:00+00:00,4449.7998046875
2008-06-11 00:00:00+00:00,4523.60009765625
2008-06-12 00:00:00+00:00,4539.35009765625
2008-06-13 00:00:00+00:00,4517.10009765625
2008-06-16 00:00:00+00:00,4572.5
2008-06-17 00:00:00+00:00,4653.0
2008-06-18 00:00:00+00:00,4582.39990234375
2008-06-19 00:00:00+00:00,4504.25
2008-06-20 00:00:00+00:00,4347.5498046875
2008-06-23 00:00:00+00:00,4266.39990234375
2008-06-24 00:00:00+00:00,4191.10009765625
2008-06-25 00:00:00+00:00,4252.64990234375
2008-06-26 00:00:00+00:00,4315.85009765625
2008-06-27 00:00:00+00:00,4136.64990234375
2008-06-30 00:00:00+00:00,4040.550048828125
2008-07-01 00:00:00+00:00,3896.75
2008-07-02 00:00:00+00:00,4093.35009765625
2008-07-03 00:00:00+00:00,3925.75
2008-07-04 00:00:00+00:00,4016.0
2008-07-07 00:00:00+00:00,4030.0
2008-07-08 00:00:00+00:00,3988.550048828125
2008-07-09 00:00:00+00:00,4157.10009765625
2008-07-10 00:00:00+00:00,4162.2001953125
2008-07-11 00:00:00+00:00,4049.0
2008-07-14 00:00:00+00:00,4039.699951171875
2008-07-15 00:00:00+00:00,3861.10009765625
2008-07-16 00:00:00+00:00,3816.699951171875
2008-07-17 00:00:00+00:00,3947.199951171875
2008-07-18 00:00:00+00:00,4092.25
2008-07-21 00:00:00+00:00,4159.5
2008-07-22 00:00:00+00:00,4240.10009765625
2008-07-23 00:00:00+00:00,4476.7998046875
2008-07-24 00:00:00+00:00,4433.5498046875
2008-07-25 00:00:00+00:00,4311.85009765625
2008-07-28 00:00:00+00:00,4332.10009765625
2008-07-29 00:00:00+00:00,4189.85009765625
2008-07-30 00:00:00+00:00,4313.5498046875
2008-07-31 00:00:00+00:00,4332.9501953125
2008-08-01 00:00:00+00:00,4413.5498046875
2008-08-04 00:00:00+00:00,4395.35009765625
2008-08-05 00:00:00+00:00,4502.85009765625
2008-08-06 00:00:00+00:00,4517.5498046875
2008-08-07 00:00:00+00:00,4523.85009765625
2008-08-08 00:00:00+00:00,4529.5
2008-08-11 00:00:00+00:00,4620.39990234375
2008-08-12 00:00:00+00:00,4552.25
2008-08-13 00:00:00+00:00,4529.0498046875
2008-08-14 00:00:00+00:00,4430.7001953125
2008-08-18 00:00:00+00:00,4393.0498046875
2008-08-19 00:00:00+00:00,4368.25
2008-08-20 00:00:00+00:00,4415.75
2008-08-21 00:00:00+00:00,4283.85009765625
2008-08-22 00:00:00+00:00,4327.4501953125
2008-08-25 00:00:00+00:00,4335.35009765625
2008-08-26 00:00:00+00:00,4337.5
2008-08-27 00:00:00+00:00,4292.10009765625
2008-08-28 00:00:00+00:00,4214.0
2008-08-29 00:00:00+00:00,4360.0
2008-09-01 00:00:00+00:00,4348.64990234375
2008-09-02 00:00:00+00:00,4504.0
2008-09-04 00:00:00+00:00,4447.75
2008-09-05 00:00:00+00:00,4352.2998046875
2008-09-08 00:00:00+00:00,4482.2998046875
2008-09-09 00:00:00+00:00,4468.7001953125
2008-09-10 00:00:00+00:00,4400.25
2008-09-11 00:00:00+00:00,4290.2998046875
2008-09-12 00:00:00+00:00,4228.4501953125
2008-09-15 00:00:00+00:00,4072.89990234375
2008-09-16 00:00:00+00:00,4074.89990234375
2008-09-17 00:00:00+00:00,4008.25
2008-09-18 00:00:00+00:00,4038.14990234375
2008-09-19 00:00:00+00:00,4245.25
2008-09-22 00:00:00+00:00,4223.0498046875
2008-09-23 00:00:00+00:00,4126.89990234375
2008-09-24 00:00:00+00:00,4161.25
2008-09-25 00:00:00+00:00,4110.5498046875
2008-09-26 00:00:00+00:00,3985.25
2008-09-29 00:00:00+00:00,3850.050048828125
2008-09-30 00:00:00+00:00,3921.199951171875
2008-10-01 00:00:00+00:00,3950.75
2008-10-03 00:00:00+00:00,3818.300048828125
2008-10-06 00:00:00+00:00,3602.35009765625
2008-10-07 00:00:00+00:00,3606.60009765625
2008-10-08 00:00:00+00:00,3513.64990234375
2008-10-10 00:00:00+00:00,3279.949951171875
2008-10-13 00:00:00+00:00,3490.699951171875
2008-10-14 00:00:00+00:00,3518.64990234375
2008-10-15 00:00:00+00:00,3338.39990234375
2008-10-16 00:00:00+00:00,3269.300048828125
2008-10-17 00:00:00+00:00,3074.35009765625
2008-10-20 00:00:00+00:00,3122.800048828125
2008-10-21 00:00:00+00:00,3234.89990234375
2008-10-22 00:00:00+00:00,3065.14990234375
2008-10-23 00:00:00+00:00,2943.14990234375
2008-10-24 00:00:00+00:00,2584.0
2008-10-27 00:00:00+00:00,2524.199951171875
2008-10-29 00:00:00+00:00,2697.050048828125
2008-10-31 00:00:00+00:00,2885.60009765625
2008-11-03 00:00:00+00:00,3043.85009765625
2008-11-04 00:00:00+00:00,3142.10009765625
2008-11-05 00:00:00+00:00,2994.949951171875
2008-11-06 00:00:00+00:00,2892.64990234375
2008-11-07 00:00:00+00:00,2973.0
2008-11-10 00:00:00+00:00,3148.25
2008-11-11 00:00:00+00:00,2938.64990234375
2008-11-12 00:00:00+00:00,2848.449951171875
2008-11-14 00:00:00+00:00,2810.35009765625
2008-11-17 00:00:00+00:00,2799.550048828125
2008-11-18 00:00:00+00:00,2683.14990234375
2008-11-19 00:00:00+00:00,2635.0
2008-11-20 00:00:00+00:00,2553.14990234375
2008-11-21 00:00:00+00:00,2693.449951171875
2008-11-24 00:00:00+00:00,2708.25
2008-11-25 00:00:00+00:00,2654.0
2008-11-26 00:00:00+00:00,2752.25
2008-11-28 00:00:00+00:00,2755.10009765625
2008-12-01 00:00:00+00:00,2682.89990234375
2008-12-02 00:00:00+00:00,2657.800048828125
2008-12-03 00:00:00+00:00,2656.449951171875
2008-12-04 00:00:00+00:00,2788.0
2008-12-05 00:00:00+00:00,2714.39990234375
2008-12-08 00:00:00+00:00,2784.0
2008-12-10 00:00:00+00:00,2928.25
2008-12-11 00:00:00+00:00,2920.14990234375
2008-12-12 00:00:00+00:00,2921.35009765625
2008-12-15 00:00:00+00:00,2981.199951171875
2008-12-16 00:00:00+00:00,3041.75
2008-12-17 00:00:00+00:00,2954.35009765625
2008-12-18 00:00:00+00:00,3060.75
2008-12-19 00:00:00+00:00,3077.5
2008-12-22 00:00:00+00:00,3039.300048828125
2008-12-23 00:00:00+00:00,2968.64990234375
2008-12-24 00:00:00+00:00,2916.85009765625
2008-12-26 00:00:00+00:00,2857.25
2008-12-29 00:00:00+00:00,2922.199951171875
2008-12-30 00:00:00+00:00,2979.5
2008-12-31 00:00:00+00:00,2959.14990234375
2009-01-02 00:00:00+00:00,3046.75
2009-01-05 00:00:00+00:00,3121.449951171875
2009-01-06 00:00:00+00:00,3112.800048828125
2009-01-07 00:00:00+00:00,2920.39990234375
2009-01-09 00:00:00+00:00,2873.0
2009-01-12 00:00:00+00:00,2773.10009765625
2009-01-13 00:00:00+00:00,2744.949951171875
2009-01-14 00:00:00+00:00,2835.300048828125
2009-01-15 00:00:00+00:00,2736.699951171875
2009-01-16 00:00:00+00:00,2828.449951171875
2009-01-19 00:00:00+00:00,2846.199951171875
2009-01-20 00:00:00+00:00,2796.60009765625
2009-01-21 00:00:00+00:00,2706.14990234375
2009-01-22 00:00:00+00:00,2713.800048828125
2009-01-23 00:00:00+00:00,2678.550048828125
2009-01-27 00:00:00+00:00,2771.35009765625
2009-01-28 00:00:00+00:00,2849.5
2009-01-29 00:00:00+00:00,2823.949951171875
2009-01-30 00:00:00+00:00,2874.800048828125
2009-02-02 00:00:00+00:00,2766.64990234375
2009-02-03 00:00:00+00:00,2783.89990234375
2009-02-04 00:00:00+00:00,2803.050048828125
2009-02-05 00:00:00+00:00,2780.050048828125
2009-02-06 00:00:00+00:00,2843.10009765625
2009-02-09 00:00:00+00:00,2919.89990234375
2009-02-10 00:00:00+00:00,2934.5
2009-02-11 00:00:00+00:00,2925.699951171875
2009-02-12 00:00:00+00:00,2893.050048828125
2009-02-13 00:00:00+00:00,2948.35009765625
2009-02-16 00:00:00+00:00,2848.5
2009-02-17 00:00:00+00:00,2770.5
2009-02-18 00:00:00+00:00,2776.14990234375
2009-02-19 00:00:00+00:00,2789.35009765625
2009-02-20 00:00:00+00:00,2736.449951171875
2009-02-24 00:00:00+00:00,2733.89990234375
2009-02-25 00:00:00+00:00,2762.5
2009-02-26 00:00:00+00:00,2785.64990234375
2009-02-27 00:00:00+00:00,2763.64990234375
2009-03-02 00:00:00+00:00,2674.60009765625
2009-03-03 00:00:00+00:00,2622.39990234375
2009-03-04 00:00:00+00:00,2645.199951171875
2009-03-05 00:00:00+00:00,2576.699951171875
2009-03-06 00:00:00+00:00,2620.14990234375
2009-03-09 00:00:00+00:00,2573.14990234375
2009-03-12 00:00:00+00:00,2617.449951171875
2009-03-13 00:00:00+00:00,2719.25
2009-03-16 00:00:00+00:00,2777.25
2009-03-17 00:00:00+00:00,2757.449951171875
2009-03-18 00:00:00+00:00,2794.699951171875
2009-03-19 00:00:00+00:00,2807.14990234375
2009-03-20 00:00:00+00:00,2807.050048828125
2009-03-23 00:00:00+00:00,2939.89990234375
2009-03-24 00:00:00+00:00,2938.699951171875
2009-03-25 00:00:00+00:00,2984.35009765625
2009-03-26 00:00:00+00:00,3082.25
2009-03-27 00:00:00+00:00,3108.64990234375
2009-03-30 00:00:00+00:00,2978.14990234375
2009-03-31 00:00:00+00:00,3020.949951171875
2009-04-01 00:00:00+00:00,3060.35009765625
2009-04-02 00:00:00+00:00,3211.050048828125
2009-04-06 00:00:00+00:00,3256.60009765625
2009-04-08 00:00:00+00:00,3342.949951171875
2009-04-09 00:00:00+00:00,3342.050048828125
2009-04-13 00:00:00+00:00,3382.60009765625
2009-04-15 00:00:00+00:00,3484.14990234375
2009-04-16 00:00:00+00:00,3369.5
2009-04-17 00:00:00+00:00,3384.39990234375
2009-04-20 00:00:00+00:00,3377.10009765625
2009-04-21 00:00:00+00:00,3365.300048828125
2009-04-22 00:00:00+00:00,3330.300048828125
2009-04-23 00:00:00+00:00,3423.699951171875
2009-04-24 00:00:00+00:00,3480.75
2009-04-27 00:00:00+00:00,3470.0
2009-04-28 00:00:00+00:00,3362.35009765625
2009-04-29 00:00:00+00:00,3473.949951171875
2009-05-04 00:00:00+00:00,3654.0
2009-05-05 00:00:00+00:00,3661.89990234375
2009-05-06 00:00:00+00:00,3625.050048828125
2009-05-07 00:00:00+00:00,3683.89990234375
2009-05-08 00:00:00+00:00,3620.699951171875
2009-05-11 00:00:00+00:00,3554.60009765625
2009-05-12 00:00:00+00:00,3681.10009765625
2009-05-13 00:00:00+00:00,3635.25
2009-05-14 00:00:00+00:00,3593.449951171875
2009-05-15 00:00:00+00:00,3671.64990234375
2009-05-18 00:00:00+00:00,4323.14990234375
2009-05-19 00:00:00+00:00,4318.4501953125
2009-05-20 00:00:00+00:00,4270.2998046875
2009-05-21 00:00:00+00:00,4210.89990234375
2009-05-22 00:00:00+00:00,4238.5
2009-05-25 00:00:00+00:00,4237.5498046875
2009-05-26 00:00:00+00:00,4116.7001953125
2009-05-27 00:00:00+00:00,4276.0498046875
2009-05-28 00:00:00+00:00,4337.10009765625
2009-05-29 00:00:00+00:00,4448.9501953125
2009-06-01 00:00:00+00:00,4529.89990234375
2009-06-02 00:00:00+00:00,4525.25
2009-06-03 00:00:00+00:00,4530.7001953125
2009-06-04 00:00:00+00:00,4572.64990234375
2009-06-05 00:00:00+00:00,4586.89990234375
2009-06-08 00:00:00+00:00,4429.89990234375
2009-06-09 00:00:00+00:00,4550.9501953125
2009-06-10 00:00:00+00:00,4655.25
2009-06-11 00:00:00+00:00,4637.7001953125
2009-06-12 00:00:00+00:00,4583.39990234375
2009-06-15 00:00:00+00:00,4484.0
2009-06-16 00:00:00+00:00,4517.7998046875
2009-06-17 00:00:00+00:00,4356.14990234375
2009-06-18 00:00:00+00:00,4251.39990234375
2009-06-19 00:00:00+00:00,4313.60009765625
2009-06-22 00:00:00+00:00,4235.25
2009-06-23 00:00:00+00:00,4247.0
2009-06-24 00:00:00+00:00,4292.9501953125
2009-06-25 00:00:00+00:00,4241.85009765625
2009-06-26 00:00:00+00:00,4375.5
2009-06-29 00:00:00+00:00,4390.9501953125
2009-06-30 00:00:00+00:00,4291.10009765625
2009-07-01 00:00:00+00:00,4340.89990234375
2009-07-02 00:00:00+00:00,4348.85009765625
2009-07-03 00:00:00+00:00,4424.25
2009-07-06 00:00:00+00:00,4165.7001953125
2009-07-07 00:00:00+00:00,4202.14990234375
2009-07-08 00:00:00+00:00,4078.89990234375
2009-07-09 00:00:00+00:00,4080.949951171875
2009-07-10 00:00:00+00:00,4003.89990234375
2009-07-13 00:00:00+00:00,3974.050048828125
2009-07-14 00:00:00+00:00,4111.39990234375
2009-07-15 00:00:00+00:00,4233.5
2009-07-16 00:00:00+00:00,4231.39990234375
2009-07-17 00:00:00+00:00,4374.9501953125
2009-07-20 00:00:00+00:00,4502.25
2009-07-21 00:00:00+00:00,4469.10009765625
2009-07-22 00:00:00+00:00,4398.89990234375
2009-07-23 00:00:00+00:00,4523.75
2009-07-24 00:00:00+00:00,4568.5498046875
2009-07-27 00:00:00+00:00,4572.2998046875
2009-07-28 00:00:00+00:00,4564.10009765625
2009-07-29 00:00:00+00:00,4513.5
2009-07-30 00:00:00+00:00,4571.4501953125
2009-07-31 00:00:00+00:00,4636.4501953125
2009-08-03 00:00:00+00:00,4711.39990234375
2009-08-04 00:00:00+00:00,4680.5
2009-08-05 00:00:00+00:00,4694.14990234375
2009-08-06 00:00:00+00:00,4585.5
2009-08-07 00:00:00+00:00,4481.39990234375
2009-08-10 00:00:00+00:00,4437.64990234375
2009-08-11 00:00:00+00:00,4471.35009765625
2009-08-12 00:00:00+00:00,4457.5
2009-08-13 00:00:00+00:00,4605.0
2009-08-14 00:00:00+00:00,4580.0498046875
2009-08-17 00:00:00+00:00,4387.89990234375
2009-08-18 00:00:00+00:00,4458.89990234375
2009-08-19 00:00:00+00:00,4394.10009765625
2009-08-20 00:00:00+00:00,4453.4501953125
2009-08-21 00:00:00+00:00,4528.7998046875
2009-08-24 00:00:00+00:00,4642.7998046875
2009-08-25 00:00:00+00:00,4659.35009765625
2009-08-26 00:00:00+00:00,4680.85009765625
2009-08-27 00:00:00+00:00,4688.2001953125
2009-08-28 00:00:00+00:00,4732.35009765625
2009-08-31 00:00:00+00:00,4662.10009765625
2009-09-01 00:00:00+00:00,4625.35009765625
2009-09-02 00:00:00+00:00,4608.35009765625
2009-09-03 00:00:00+00:00,4593.5498046875
2009-09-04 00:00:00+00:00,4680.39990234375
2009-09-07 00:00:00+00:00,4782.89990234375
2009-09-08 00:00:00+00:00,4805.25
2009-09-09 00:00:00+00:00,4814.25
2009-09-10 00:00:00+00:00,4819.39990234375
2009-09-11 00:00:00+00:00,4829.5498046875
2009-09-14 00:00:00+00:00,4808.60009765625
2009-09-15 00:00:00+00:00,4892.10009765625
2009-09-16 00:00:00+00:00,4958.39990234375
2009-09-17 00:00:00+00:00,4965.5498046875
2009-09-18 00:00:00+00:00,4976.0498046875
2009-09-22 00:00:00+00:00,5020.2001953125
2009-09-23 00:00:00+00:00,4969.9501953125
2009-09-24 00:00:00+00:00,4986.5498046875
2009-09-25 00:00:00+00:00,4958.9501953125
2009-09-29 00:00:00+00:00,5006.85009765625
2009-09-30 00:00:00+00:00,5083.9501953125
2009-10-01 00:00:00+00:00,5083.39990234375
2009-10-05 00:00:00+00:00,5003.2001953125
2009-10-06 00:00:00+00:00,5027.39990234375
2009-10-07 00:00:00+00:00,4985.75
2009-10-08 00:00:00+00:00,5002.25
2009-10-09 00:00:00+00:00,4945.2001953125
2009-10-12 00:00:00+00:00,5054.25
2009-10-14 00:00:00+00:00,5118.2001953125
2009-10-15 00:00:00+00:00,5108.85009765625
2009-10-16 00:00:00+00:00,5142.14990234375
2009-10-20 00:00:00+00:00,5114.4501953125
2009-10-21 00:00:00+00:00,5063.60009765625
2009-10-22 00:00:00+00:00,4988.60009765625
2009-10-23 00:00:00+00:00,4997.0498046875
2009-10-26 00:00:00+00:00,4970.89990234375
2009-10-27 00:00:00+00:00,4846.7001953125
2009-10-28 00:00:00+00:00,4826.14990234375
2009-10-29 00:00:00+00:00,4750.5498046875
2009-10-30 00:00:00+00:00,4711.7001953125
2009-11-03 00:00:00+00:00,4563.89990234375
2009-11-04 00:00:00+00:00,4710.7998046875
2009-11-05 00:00:00+00:00,4765.5498046875
2009-11-06 00:00:00+00:00,4796.14990234375
2009-11-09 00:00:00+00:00,4898.39990234375
2009-11-10 00:00:00+00:00,4881.7001953125
2009-11-11 00:00:00+00:00,5003.9501953125
2009-11-12 00:00:00+00:00,4952.64990234375
2009-11-13 00:00:00+00:00,4998.9501953125
2009-11-16 00:00:00+00:00,5058.0498046875
2009-11-17 00:00:00+00:00,5062.25
2009-11-18 00:00:00+00:00,5054.7001953125
2009-11-19 00:00:00+00:00,4989.0
2009-11-20 00:00:00+00:00,5052.4501953125
2009-11-23 00:00:00+00:00,5103.5498046875
2009-11-24 00:00:00+00:00,5090.5498046875
2009-11-25 00:00:00+00:00,5108.14990234375
2009-11-26 00:00:00+00:00,5005.5498046875
2009-11-27 00:00:00+00:00,4941.75
2009-11-30 00:00:00+00:00,5032.7001953125
2009-12-01 00:00:00+00:00,5122.0
2009-12-02 00:00:00+00:00,5123.25
2009-12-03 00:00:00+00:00,5131.7001953125
2009-12-04 00:00:00+00:00,5108.89990234375
2009-12-07 00:00:00+00:00,5066.7001953125
2009-12-08 00:00:00+00:00,5147.9501953125
2009-12-09 00:00:00+00:00,5112.0
2009-12-10 00:00:00+00:00,5134.64990234375
2009-12-11 00:00:00+00:00,5117.2998046875
2009-12-14 00:00:00+00:00,5105.7001953125
2009-12-15 00:00:00+00:00,5033.0498046875
2009-12-16 00:00:00+00:00,5042.0498046875
2009-12-17 00:00:00+00:00,5041.75
2009-12-18 00:00:00+00:00,4987.7001953125
2009-12-21 00:00:00+00:00,4952.60009765625
2009-12-22 00:00:00+00:00,4985.85009765625
2009-12-23 00:00:00+00:00,5144.60009765625
2009-12-24 00:00:00+00:00,5178.39990234375
2009-12-29 00:00:00+00:00,5187.9501953125
2009-12-30 00:00:00+00:00,5169.4501953125
2009-12-31 00:00:00+00:00,5201.0498046875
2010-01-04 00:00:00+00:00,5232.2001953125
2010-01-05 00:00:00+00:00,5277.89990234375
2010-01-06 00:00:00+00:00,5281.7998046875
2010-01-07 00:00:00+00:00,5263.10009765625
2010-01-08 00:00:00+00:00,5244.75
2010-01-11 00:00:00+00:00,5249.39990234375
2010-01-12 00:00:00+00:00,5210.39990234375
2010-01-13 00:00:00+00:00,5233.9501953125
2010-01-14 00:00:00+00:00,5259.89990234375
2010-01-15 00:00:00+00:00,5252.2001953125
2010-01-18 00:00:00+00:00,5274.85009765625
2010-01-19 00:00:00+00:00,5225.64990234375
2010-01-20 00:00:00+00:00,5221.7001953125
2010-01-21 00:00:00+00:00,5094.14990234375
2010-01-22 00:00:00+00:00,5036.0
2010-01-25 00:00:00+00:00,5007.89990234375
